,base,clouds,cod,coord,dt,id,main,name,rain,sys,visibility,weather,wind
317,stations,{'all': 75},200,"{'lon': 123.98, 'lat': 10.45}",1529190000,1717512,"{'temp': 84.2, 'pressure': 1011, 'humidity': 74, 'temp_min': 84.2, 'temp_max': 84.2}",Cabadiangan,,"{'type': 1, 'id': 7737, 'message': 0.1356, 'country': 'PH', 'sunrise': 1529184173, 'sunset': 1529230019}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",{'speed': 1.12}
318,stations,{'all': 92},200,"{'lon': 80.22, 'lat': 6.04}",1529193500,1246294,"{'temp': 77.17, 'pressure': 1016.98, 'humidity': 100, 'temp_min': 77.17, 'temp_max': 77.17, 'sea_level': 1024.44, 'grnd_level': 1016.98}",Galle,{'3h': 1.56},"{'message': 0.0033, 'country': 'LK', 'sunrise': 1529195148, 'sunset': 1529240051}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 11.21, 'deg': 266.001}"
319,stations,{'all': 0},200,"{'lon': 15.17, 'lat': -4.59}",1529190000,2315057,"{'temp': 73.4, 'pressure': 1015, 'humidity': 88, 'temp_min': 73.4, 'temp_max': 73.4}",Kasangulu,,"{'type': 1, 'id': 6662, 'message': 0.0036, 'country': 'CD', 'sunrise': 1529211869, 'sunset': 1529254558}",6000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.37, 'deg': 258.001}"
320,stations,{'all': 40},200,"{'lon': -67.49, 'lat': 6.19}",1529190000,3671519,"{'temp': 84.2, 'pressure': 1012, 'humidity': 79, 'temp_min': 84.2, 'temp_max': 84.2}",Puerto Carreno,,"{'type': 1, 'id': 4267, 'message': 0.2378, 'country': 'CO', 'sunrise': 1529230587, 'sunset': 1529275523}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.04, 'deg': 124.501}"
321,stations,{'all': 0},200,"{'lon': 128.74, 'lat': -15.77}",1529190000,2068110,"{'temp': 71.6, 'pressure': 1020, 'humidity': 35, 'temp_min': 71.6, 'temp_max': 71.6}",Kununurra,,"{'type': 1, 'id': 8215, 'message': 0.2657, 'country': 'AU', 'sunrise': 1529185804, 'sunset': 1529226100}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.93, 'deg': 160}"
322,stations,{'all': 48},200,"{'lon': 24.17, 'lat': 43.95}",1529191800,686386,"{'temp': 62.6, 'pressure': 1011, 'humidity': 93, 'temp_min': 62.6, 'temp_max': 62.6}",Amarastii de Jos,,"{'type': 1, 'id': 5991, 'message': 0.0033, 'country': 'RO', 'sunrise': 1529203206, 'sunset': 1529258906}",10000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 9.17, 'deg': 360}"
323,stations,{'all': 0},200,"{'lon': 30.37, 'lat': -30.86}",1529193611,978895,"{'temp': 59.62, 'pressure': 1021.68, 'humidity': 85, 'temp_min': 59.62, 'temp_max': 59.62, 'sea_level': 1037.04, 'grnd_level': 1021.68}",Margate,,"{'message': 0.0056, 'country': 'ZA', 'sunrise': 1529211292, 'sunset': 1529247836}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.75, 'deg': 244.001}"
324,stations,{'all': 75},200,"{'lon': -75.61, 'lat': 6.3}",1529190000,3674962,"{'temp': 73.15, 'pressure': 1017, 'humidity': 54, 'temp_min': 68, 'temp_max': 78.8}",Yolombo,,"{'type': 1, 'id': 4261, 'message': 0.0183, 'country': 'CO', 'sunrise': 1529232525, 'sunset': 1529277484}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 11.41, 'deg': 10}"
325,stations,{'all': 36},200,"{'lon': -45.24, 'lat': 60.14}",1529193389,3421765,"{'temp': 36.13, 'pressure': 1010.25, 'humidity': 94, 'temp_min': 36.13, 'temp_max': 36.13, 'sea_level': 1022.37, 'grnd_level': 1010.25}",Nanortalik,,"{'message': 0.0042, 'country': 'GL', 'sunrise': 1529127303, 'sunset': 1529195342}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.94, 'deg': 305.501}"
326,stations,{'all': 12},200,"{'lon': -81.71, 'lat': 43.74}",1529193322,5962442,"{'temp': 67.9, 'pressure': 996.64, 'humidity': 95, 'temp_min': 67.9, 'temp_max': 67.9, 'sea_level': 1026.26, 'grnd_level': 996.64}",Goderich,{'3h': 0.165},"{'message': 0.0032, 'country': 'CA', 'sunrise': 1529228666, 'sunset': 1529284276}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.06, 'deg': 92.5013}"
327,stations,{'all': 0},200,"{'lon': -53.76, 'lat': -20.45}",1529193612,3451399,"{'temp': 59.44, 'pressure': 980.42, 'humidity': 93, 'temp_min': 59.44, 'temp_max': 59.44, 'sea_level': 1037, 'grnd_level': 980.42}",Ribas do Rio Pardo,,"{'message': 0.0029, 'country': 'BR', 'sunrise': 1529230148, 'sunset': 1529269370}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.62, 'deg': 159.501}"
328,stations,{'all': 76},200,"{'lon': 12.37, 'lat': -6.13}",1529193612,2236967,"{'temp': 72.13, 'pressure': 1021.44, 'humidity': 93, 'temp_min': 72.13, 'temp_max': 72.13, 'sea_level': 1027.48, 'grnd_level': 1021.44}",Soyo,,"{'message': 0.003, 'country': 'AO', 'sunrise': 1529212702, 'sunset': 1529255069}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.95, 'deg': 185.501}"
329,stations,{'all': 0},200,"{'lon': -7.07, 'lat': 39.02}",1529193612,2270336,"{'temp': 74.11, 'pressure': 994.04, 'humidity': 57, 'temp_min': 74.11, 'temp_max': 74.11, 'sea_level': 1028.17, 'grnd_level': 994.04}",Campo Maior,,"{'message': 0.003, 'country': 'PT', 'sunrise': 1529211727, 'sunset': 1529265381}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 9.98, 'deg': 348.501}"
330,stations,{'all': 12},200,"{'lon': 119.78, 'lat': -3.94}",1529193613,1629965,"{'temp': 79.51, 'pressure': 1012.85, 'humidity': 79, 'temp_min': 79.51, 'temp_max': 79.51, 'sea_level': 1026.58, 'grnd_level': 1012.85}",Tanete,,"{'message': 0.0031, 'country': 'ID', 'sunrise': 1529186691, 'sunset': 1529229515}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 15.12, 'deg': 117.001}"
331,stations,{'all': 88},200,"{'lon': 170.5, 'lat': -45.87}",1529193570,2191562,"{'temp': 40.27, 'pressure': 980.1, 'humidity': 94, 'temp_min': 40.27, 'temp_max': 40.27, 'sea_level': 1020.71, 'grnd_level': 980.1}",Dunedin,{'3h': 0.37},"{'message': 0.0034, 'country': 'NZ', 'sunrise': 1529180325, 'sunset': 1529211529}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.6, 'deg': 291.501}"
332,stations,{'all': 80},200,"{'lon': 113.29, 'lat': 50.28}",1529193613,2028028,"{'temp': 56.29, 'pressure': 917.6, 'humidity': 99, 'temp_min': 56.29, 'temp_max': 56.29, 'sea_level': 1020.95, 'grnd_level': 917.6}",Aksha,{'3h': 0.5},"{'message': 0.0052, 'country': 'RU', 'sunrise': 1529180135, 'sunset': 1529239195}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 4.05, 'deg': 227.001}"
333,stations,{'all': 8},200,"{'lon': -114.04, 'lat': 27.97}",1529193614,4021858,"{'temp': 70.78, 'pressure': 1012.44, 'humidity': 61, 'temp_min': 70.78, 'temp_max': 70.78, 'sea_level': 1023.54, 'grnd_level': 1012.44}",Guerrero Negro,,"{'message': 0.0865, 'country': 'MX', 'sunrise': 1529239185, 'sunset': 1529289274}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 10.98, 'deg': 303.501}"
334,stations,{'all': 92},200,"{'lon': 94.8, 'lat': 28.17}",1529193614,1278969,"{'temp': 66.91, 'pressure': 902.2, 'humidity': 97, 'temp_min': 66.91, 'temp_max': 66.91, 'sea_level': 1014.75, 'grnd_level': 902.2}",Along,{'3h': 4.375},"{'message': 0.2617, 'country': 'IN', 'sunrise': 1529189031, 'sunset': 1529239171}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 1.92, 'deg': 31.5013}"
335,stations,{'all': 40},200,"{'lon': 23.6, 'lat': 35.47}",1529191200,255036,"{'temp': 69.8, 'pressure': 1008, 'humidity': 83, 'temp_min': 69.8, 'temp_max': 69.8}",Platanos,,"{'type': 1, 'id': 5695, 'message': 0.2769, 'country': 'GR', 'sunrise': 1529205000, 'sunset': 1529257384}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 16.11, 'deg': 270}"
336,stations,{'all': 56},200,"{'lon': 82.77, 'lat': 54.88}",1529191800,1487241,"{'temp': 57.2, 'pressure': 1009, 'humidity': 93, 'temp_min': 57.2, 'temp_max': 57.2}",Verkh-Tula,,"{'type': 1, 'id': 7288, 'message': 0.1644, 'country': 'RU', 'sunrise': 1529185801, 'sunset': 1529248185}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 8.95, 'deg': 160}"
337,stations,{'all': 8},200,"{'lon': 166.53, 'lat': -20.65}",1529193616,2141305,"{'temp': 74.29, 'pressure': 1032.06, 'humidity': 100, 'temp_min': 74.29, 'temp_max': 74.29, 'sea_level': 1032.1, 'grnd_level': 1032.06}",Fayaoue,,"{'message': 0.021, 'country': 'NC', 'sunrise': 1529177292, 'sunset': 1529216470}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 13.67, 'deg': 99.0013}"
338,stations,{'all': 0},200,"{'lon': 39.67, 'lat': -7.91}",1529193616,157429,"{'temp': 77.62, 'pressure': 1029.14, 'humidity': 99, 'temp_min': 77.62, 'temp_max': 77.62, 'sea_level': 1029.26, 'grnd_level': 1029.14}",Kilindoni,,"{'message': 0.0027, 'country': 'TZ', 'sunrise': 1529206335, 'sunset': 1529248329}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 10.65, 'deg': 125.001}"
339,stations,{'all': 75},200,"{'lon': -95.22, 'lat': 18.18}",1529188860,3530200,"{'temp': 86, 'pressure': 1006, 'humidity': 84, 'temp_min': 86, 'temp_max': 86}",El Sauzal,,"{'type': 1, 'id': 3999, 'message': 0.0035, 'country': 'MX', 'sunrise': 1529235917, 'sunset': 1529283507}",11265.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 23.04, 'deg': 190}"
340,stations,{'all': 0},200,"{'lon': 153.62, 'lat': -28.65}",1529190000,2172880,"{'temp': 60.8, 'pressure': 1018, 'humidity': 48, 'temp_min': 60.8, 'temp_max': 60.8}",Byron Bay,,"{'type': 1, 'id': 8165, 'message': 0.0426, 'country': 'AU', 'sunrise': 1529181399, 'sunset': 1529218560}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 270}"
341,stations,{'all': 64},200,"{'lon': -52.26, 'lat': -15.89}",1529193617,3470709,"{'temp': 77.53, 'pressure': 983.42, 'humidity': 52, 'temp_min': 77.53, 'temp_max': 77.53, 'sea_level': 1030.72, 'grnd_level': 983.42}",Barra do Garcas,,"{'message': 0.1045, 'country': 'BR', 'sunrise': 1529229265, 'sunset': 1529269533}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.5, 'deg': 121.501}"
342,stations,{'all': 8},200,"{'lon': 108.06, 'lat': -6.5}",1529193618,7870153,"{'temp': 73.3, 'pressure': 1000.28, 'humidity': 80, 'temp_min': 73.3, 'temp_max': 73.3, 'sea_level': 1024.64, 'grnd_level': 1000.28}",Kroya,,"{'message': 0.1776, 'country': 'ID', 'sunrise': 1529189771, 'sunset': 1529232062}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 4.16, 'deg': 185.001}"
343,stations,{'all': 0},200,"{'lon': 60.78, 'lat': 34.74}",1529193619,1159384,"{'temp': 62.68, 'pressure': 898.96, 'humidity': 36, 'temp_min': 62.68, 'temp_max': 62.68, 'sea_level': 1017.59, 'grnd_level': 898.96}",Taybad,,"{'message': 0.2261, 'country': 'IR', 'sunrise': 1529196198, 'sunset': 1529248336}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.74, 'deg': 349.001}"
344,stations,{'all': 56},200,"{'lon': 5.24, 'lat': 13.06}",1529193653,2322911,"{'temp': 75.64, 'pressure': 991.29, 'humidity': 86, 'temp_min': 75.64, 'temp_max': 75.64, 'sea_level': 1023.18, 'grnd_level': 991.29}",Sokoto,{'3h': 0.485},"{'message': 0.159, 'country': 'NG', 'sunrise': 1529212388, 'sunset': 1529258807}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.93, 'deg': 191.001}"
345,stations,{'all': 0},200,"{'lon': 166.46, 'lat': -22.28}",1529191800,2139521,"{'temp': 77, 'pressure': 1018, 'humidity': 57, 'temp_min': 77, 'temp_max': 77}",Noumea,,"{'type': 1, 'id': 8344, 'message': 0.0096, 'country': 'NC', 'sunrise': 1529091103, 'sunset': 1529129892}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 220}"
346,stations,{'all': 20},200,"{'lon': 8.55, 'lat': 62.68}",1529191200,3135377,"{'temp': 52.72, 'pressure': 1013, 'humidity': 76, 'temp_min': 51.8, 'temp_max': 53.6}",Sunndalsora,,"{'type': 1, 'id': 5303, 'message': 0.0035, 'country': 'NO', 'sunrise': 1529198659, 'sunset': 1529270972}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 14.99, 'deg': 60}"
347,stations,{'all': 0},200,"{'lon': 18.97, 'lat': -22.45}",1529193654,3357247,"{'temp': 40.09, 'pressure': 867.18, 'humidity': 58, 'temp_min': 40.09, 'temp_max': 40.09, 'sea_level': 1036.72, 'grnd_level': 867.18}",Gobabis,,"{'message': 0.1642, 'country': 'NA', 'sunrise': 1529212928, 'sunset': 1529251673}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.15, 'deg': 18.5013}"
348,stations,{'all': 75},200,"{'lon': 71.43, 'lat': 51.13}",1529191800,1526273,"{'temp': 55.4, 'pressure': 1006, 'humidity': 76, 'temp_min': 55.4, 'temp_max': 55.4}",Astana,,"{'type': 1, 'id': 7193, 'message': 0.0946, 'country': 'KZ', 'sunrise': 1529189910, 'sunset': 1529249516}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",{'speed': 2.24}
349,stations,{'all': 88},200,"{'lon': 132.48, 'lat': 48.12}",1529193621,2027277,"{'temp': 65.56, 'pressure': 1000.69, 'humidity': 96, 'temp_min': 65.56, 'temp_max': 65.56, 'sea_level': 1012.07, 'grnd_level': 1000.69}",Babstovo,{'3h': 1.195},"{'message': 0.2692, 'country': 'RU', 'sunrise': 1529176164, 'sunset': 1529233954}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 8.08, 'deg': 249.501}"
350,stations,{'all': 12},200,"{'lon': 120.26, 'lat': -9.65}",1529193621,1622318,"{'temp': 76.99, 'pressure': 992.02, 'humidity': 78, 'temp_min': 76.99, 'temp_max': 76.99, 'sea_level': 1027.68, 'grnd_level': 992.02}",Waingapu,,"{'message': 0.1318, 'country': 'ID', 'sunrise': 1529187175, 'sunset': 1529228801}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 12.44, 'deg': 101.001}"
351,stations,{'all': 44},200,"{'lon': 39.91, 'lat': -16.23}",1529193622,1052944,"{'temp': 77.98, 'pressure': 1031.08, 'humidity': 100, 'temp_min': 77.98, 'temp_max': 77.98, 'sea_level': 1031.2, 'grnd_level': 1031.08}",Angoche,,"{'message': 0.0031, 'country': 'MZ', 'sunrise': 1529207178, 'sunset': 1529247371}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.5, 'deg': 80.5013}"
352,stations,{'all': 92},200,"{'lon': 91.55, 'lat': 26.14}",1529193622,1260769,"{'temp': 74.56, 'pressure': 1007.09, 'humidity': 99, 'temp_min': 74.56, 'temp_max': 74.56, 'sea_level': 1013.12, 'grnd_level': 1007.09}",Palasbari,{'3h': 2.57},"{'message': 0.0159, 'country': 'IN', 'sunrise': 1529190089, 'sunset': 1529239672}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.95, 'deg': 53.5013}"
353,stations,{'all': 40},200,"{'lon': -46.05, 'lat': 60.91}",1529189400,3421719,"{'temp': 53.6, 'pressure': 1005, 'humidity': 37, 'temp_min': 53.6, 'temp_max': 53.6}",Narsaq,,"{'type': 1, 'id': 4791, 'message': 0.0082, 'country': 'GL', 'sunrise': 1529126934, 'sunset': 1529196102}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 16.11, 'deg': 200}"
354,stations,{'all': 75},200,"{'lon': -23.51, 'lat': 14.92}",1529190000,3374333,"{'temp': 73.4, 'pressure': 1019, 'humidity': 73, 'temp_min': 73.4, 'temp_max': 73.4}",Praia,,"{'type': 1, 'id': 6188, 'message': 0.0037, 'country': 'CV', 'sunrise': 1529132680, 'sunset': 1529179517}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 17.22, 'deg': 40}"
355,stations,{'all': 90},200,"{'lon': -135.01, 'lat': 68.22}",1529190000,5882953,"{'temp': 44.6, 'pressure': 1009, 'humidity': 52, 'temp_min': 44.6, 'temp_max': 44.6}",Aklavik,,"{'type': 1, 'id': 3513, 'message': 0.0031, 'country': 'CA', 'sunrise': 0, 'sunset': 0}",24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.72, 'deg': 76.0013}"
356,stations,{'all': 0},200,"{'lon': -78.15, 'lat': -10.07}",1529193623,3939168,"{'temp': 61.51, 'pressure': 955.94, 'humidity': 76, 'temp_min': 61.51, 'temp_max': 61.51, 'sea_level': 1027.15, 'grnd_level': 955.94}",Huarmey,,"{'message': 0.1216, 'country': 'PE', 'sunrise': 1529234846, 'sunset': 1529276381}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.15, 'deg': 184.501}"
357,stations,{'all': 12},200,"{'lon': 111.62, 'lat': -2.68}",1529193623,1632694,"{'temp': 78.07, 'pressure': 1013.33, 'humidity': 85, 'temp_min': 78.07, 'temp_max': 78.07, 'sea_level': 1024.31, 'grnd_level': 1013.33}",Pangkalanbuun,,"{'message': 0.175, 'country': 'ID', 'sunrise': 1529188519, 'sunset': 1529231605}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 7.52, 'deg': 96.5013}"
358,stations,{'all': 40},200,"{'lon': -173.98, 'lat': -18.65}",1529190000,4032420,"{'temp': 78.8, 'pressure': 1015, 'humidity': 74, 'temp_min': 78.8, 'temp_max': 78.8}",Neiafu,,"{'type': 1, 'id': 8332, 'message': 0.1015, 'country': 'TO', 'sunrise': 1529258796, 'sunset': 1529298436}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 9.17, 'deg': 150}"
359,stations,{'all': 0},200,"{'lon': -17.03, 'lat': 20.93}",1529190000,2377457,"{'temp': 64.4, 'pressure': 1017, 'humidity': 88, 'temp_min': 64.4, 'temp_max': 64.4}",Nouadhibou,,"{'type': 1, 'id': 6182, 'message': 0.0337, 'country': 'MR', 'sunrise': 1529216819, 'sunset': 1529265069}",8000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 12.75, 'deg': 350}"
360,stations,{'all': 1},200,"{'lon': -131.65, 'lat': 55.34}",1529189760,5554428,"{'temp': 65.26, 'pressure': 1024, 'humidity': 48, 'temp_min': 64.4, 'temp_max': 66.2}",Ketchikan,,"{'type': 1, 'id': 92, 'message': 0.0036, 'country': 'US', 'sunrise': 1529237063, 'sunset': 1529299858}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.17, 'deg': 320}"
361,stations,{'all': 40},200,"{'lon': -101.24, 'lat': 53.82}",1529190000,6164499,"{'temp': 69.8, 'pressure': 1012, 'humidity': 40, 'temp_min': 69.8, 'temp_max': 69.8}",The Pas,,"{'type': 1, 'id': 3405, 'message': 0.0063, 'country': 'CA', 'sunrise': 1529230391, 'sunset': 1529291930}",14484.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 8.05, 'deg': 310}"
362,stations,{'all': 1},200,"{'lon': -124.22, 'lat': 43.41}",1529192100,5742974,"{'temp': 62.6, 'pressure': 1013, 'humidity': 67, 'temp_min': 62.6, 'temp_max': 62.6}",North Bend,,"{'type': 1, 'id': 2287, 'message': 0.0041, 'country': 'US', 'sunrise': 1529238943, 'sunset': 1529294406}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 23.04, 'deg': 340, 'gust': 12.9}"
363,stations,{'all': 0},200,"{'lon': 16.98, 'lat': -24.83}",1529193625,3355624,"{'temp': 35.32, 'pressure': 878.04, 'humidity': 36, 'temp_min': 35.32, 'temp_max': 35.32, 'sea_level': 1034.77, 'grnd_level': 878.04}",Maltahohe,,"{'message': 0.0358, 'country': 'NA', 'sunrise': 1529213700, 'sunset': 1529251856}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.71, 'deg': 336.501}"
364,stations,{'all': 32},200,"{'lon': 29.27, 'lat': 52.05}",1529193625,625324,"{'temp': 61.51, 'pressure': 1012.28, 'humidity': 88, 'temp_min': 61.51, 'temp_max': 61.51, 'sea_level': 1027.88, 'grnd_level': 1012.28}",Mazyr,,"{'message': 0.0597, 'country': 'BY', 'sunrise': 1529199719, 'sunset': 1529259948}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.73, 'deg': 354.001}"
365,stations,{'all': 1},200,"{'lon': -124.16, 'lat': 40.6}",1529192400,5563839,"{'temp': 60.15, 'pressure': 1009, 'humidity': 67, 'temp_min': 59, 'temp_max': 60.8}",Fortuna,,"{'type': 1, 'id': 386, 'message': 0.0055, 'country': 'US', 'sunrise': 1529153123, 'sunset': 1529207397}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 16.11, 'deg': 300}"
366,stations,{'all': 8},200,"{'lon': 121.65, 'lat': -8.84}",1529193626,1644932,"{'temp': 79.42, 'pressure': 1014.22, 'humidity': 100, 'temp_min': 79.42, 'temp_max': 79.42, 'sea_level': 1028, 'grnd_level': 1014.22}",Ende,,"{'message': 0.0033, 'country': 'ID', 'sunrise': 1529186755, 'sunset': 1529228553}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 8.75, 'deg': 106.501}"
367,stations,{'all': 75},200,"{'lon': 107.08, 'lat': 10.35}",1529190000,1562414,"{'temp': 78.8, 'pressure': 1006, 'humidity': 94, 'temp_min': 78.8, 'temp_max': 78.8}",Vung Tau,,"{'type': 1, 'id': 7985, 'message': 0.0034, 'country': 'VN', 'sunrise': 1529188240, 'sunset': 1529234064}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 9.17, 'deg': 240}"
368,stations,{'all': 1},200,"{'lon': -121.92, 'lat': 36.62}",1529192100,5380437,"{'temp': 65.26, 'pressure': 1008, 'humidity': 63, 'temp_min': 59, 'temp_max': 69.8}",Pacific Grove,,"{'type': 1, 'id': 399, 'message': 0.0036, 'country': 'US', 'sunrise': 1529153330, 'sunset': 1529206114}",16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 21.92, 'deg': 260, 'gust': 12.9}"
